Age,Experience_Years,Salary,Training_Hours,Performance_Score,Department,Promoted
31,7.6,26402.0,27.0,31.5,Marketing,0
57,18.8,60265.0,75.0,51.0,HR,0
30,3.6,25000.0,36.0,25.3,Engineering,0
48,14.8,47561.0,15.0,38.9,HR,0
55,16.2,53192.0,79.0,50.9,Engineering,0
22,0.0,25000.0,68.0,29.3,Marketing,0
53,27.4,83678.0,15.0,,Marketing,0
46,13.5,46963.0,40.0,46.1,Sales,0
50,22.9,77414.0,65.0,63.8,Engineering,1
28,3.8,25000.0,63.0,32.0,HR,0
24,0.8,25000.0,,38.8,Engineering,0
41,13.6,45656.0,50.0,37.3,Engineering,0
41,11.6,34249.0,27.0,27.2,Engineering,0
51,20.0,63366.0,96.0,68.1,Engineering,1
56,28.3,87516.0,32.0,59.2,HR,0
56,19.2,63026.0,45.0,61.7,Sales,0
48,21.9,64024.0,34.0,,Marketing,0
47,18.8,55720.0,16.0,34.4,HR,0
35,7.7,33390.0,91.0,41.1,HR,0
38,10.6,45574.0,29.0,47.2,Marketing,0
39,8.4,25000.0,14.0,20.0,Sales,1
50,24.9,75612.0,27.0,55.1,HR,0
41,13.3,49210.0,42.0,43.6,Marketing,0
48,8.5,35487.0,88.0,41.4,Sales,0
39,8.4,27132.0,44.0,28.8,Sales,0
25,2.0,25000.0,74.0,27.9,Engineering,0
22,0.0,,72.0,28.1,HR,0
22,0.0,25000.0,94.0,34.7,Sales,0
47,14.3,49610.0,81.0,43.6,HR,0
41,9.5,35954.0,80.0,39.7,Marketing,0
44,12.4,41579.0,50.0,35.8,HR,0
31,4.1,25000.0,,26.1,Sales,0
32,4.0,25000.0,39.0,26.1,Marketing,0
26,2.9,25000.0,47.0,20.0,Marketing,0
22,0.0,25000.0,44.0,24.3,Engineering,0
38,6.7,27761.0,75.0,45.1,Marketing,0
43,10.3,25649.0,55.0,22.7,Sales,0
55,21.6,76774.0,17.0,61.0,Engineering,0
50,9.6,45258.0,77.0,45.8,Sales,0
25,1.2,25000.0,46.0,22.9,Sales,0
26,1.4,25000.0,94.0,28.9,Engineering,1
32,7.9,40149.0,22.0,31.9,Engineering,0
42,15.0,45286.0,82.0,53.9,HR,0
56,25.6,81466.0,54.0,63.2,Sales,0
33,8.0,39749.0,38.0,33.7,HR,0
47,17.5,68758.0,50.0,60.9,Marketing,0
40,10.6,36670.0,65.0,39.2,Marketing,0
28,4.1,28701.0,97.0,30.7,HR,0
28,1.9,25000.0,25.0,22.2,Engineering,0
47,16.8,,21.0,54.1,Marketing,0
26,3.1,25000.0,75.0,31.5,Engineering,0
42,12.0,44127.0,71.0,29.9,HR,0
35,6.7,38297.0,28.0,33.1,Engineering,0
25,1.4,25000.0,39.0,23.5,Sales,0
44,15.1,60461.0,25.0,36.2,Marketing,0
41,13.6,56603.0,97.0,48.7,Engineering,0
36,11.5,46365.0,22.0,40.2,Engineering,0
50,14.2,50141.0,,45.4,Sales,0
29,5.3,25000.0,32.0,20.0,Engineering,0
40,11.5,34376.0,71.0,36.9,HR,0
49,22.4,68437.0,40.0,50.4,HR,0
48,16.0,57504.0,62.0,51.2,HR,0
25,1.8,25000.0,26.0,20.9,Marketing,1
36,9.1,32060.0,58.0,27.0,Engineering,0
56,25.5,90274.0,58.0,69.2,Marketing,1
58,31.6,95628.0,76.0,81.2,Marketing,1
22,0.0,25000.0,35.0,23.9,Engineering,1
24,0.7,25000.0,,20.7,Engineering,0
45,19.8,61462.0,47.0,60.1,HR,0
48,16.1,53875.0,31.0,45.8,Marketing,0
57,23.4,76434.0,94.0,74.0,Marketing,1
55,19.5,,38.0,43.4,Engineering,0
50,10.0,44735.0,54.0,41.7,Marketing,0
45,17.5,56658.0,,46.6,Sales,0
45,17.2,61410.0,48.0,54.4,Engineering,0
25,1.5,25000.0,78.0,31.7,HR,0
24,1.0,25000.0,87.0,35.2,Sales,0
55,26.5,83738.0,91.0,74.8,Sales,1
44,7.6,33205.0,77.0,37.4,HR,0
44,18.2,66081.0,48.0,68.3,Sales,1
26,1.8,25000.0,29.0,20.0,Sales,0
52,19.7,66291.0,86.0,58.0,Sales,0
27,4.3,25000.0,77.0,35.5,Marketing,0
58,25.4,80665.0,44.0,,Sales,0
31,4.9,28822.0,17.0,21.2,Sales,0
28,4.3,25000.0,61.0,23.4,Engineering,0
59,18.7,59045.0,49.0,51.6,HR,0
42,9.3,30981.0,45.0,32.2,Marketing,0
41,17.1,51343.0,15.0,35.7,Marketing,0
24,1.5,25000.0,95.0,39.2,HR,0
43,14.4,53283.0,79.0,42.0,Marketing,1
25,1.5,25000.0,82.0,29.5,Marketing,0
49,8.9,36543.0,25.0,28.5,Marketing,0
33,3.5,25000.0,55.0,21.8,Engineering,0
59,23.4,71389.0,68.0,52.4,Engineering,0
57,26.5,81398.0,47.0,,Marketing,0
26,2.5,25000.0,27.0,25.5,HR,0
34,9.7,36494.0,21.0,34.9,HR,0
44,7.0,28202.0,63.0,28.7,Engineering,0
51,15.1,52113.0,56.0,49.6,Engineering,0
58,15.9,56011.0,10.0,42.5,Sales,0
46,13.6,49210.0,24.0,43.7,Engineering,0
48,8.9,29501.0,89.0,35.7,Marketing,0
35,11.3,35401.0,30.0,20.6,Engineering,0
57,15.2,60277.0,10.0,42.5,Sales,0
37,12.8,42737.0,76.0,38.6,Sales,0
43,11.7,37900.0,21.0,25.8,HR,0
42,17.8,53057.0,37.0,,HR,0
42,12.6,47704.0,48.0,39.7,Marketing,0
29,6.0,25000.0,46.0,26.6,Engineering,0
37,4.5,25000.0,69.0,34.0,Sales,0
52,22.5,68716.0,40.0,52.0,Sales,0
31,7.6,25000.0,67.0,32.0,HR,0
53,11.9,46872.0,20.0,35.3,HR,0
55,11.8,45513.0,38.0,42.6,Engineering,0
30,4.4,25000.0,98.0,35.3,Sales,0
38,13.8,50321.0,22.0,37.6,HR,0
32,6.3,25000.0,60.0,26.8,Engineering,1
53,19.1,65395.0,63.0,55.4,Engineering,0
31,3.5,25000.0,28.0,20.0,Engineering,0
43,6.3,31818.0,67.0,30.2,HR,1
38,12.6,44067.0,45.0,42.3,HR,0
25,1.1,25000.0,37.0,20.0,HR,0
46,16.3,51012.0,,47.8,Marketing,0
42,17.0,56443.0,12.0,45.1,Marketing,0
58,15.3,61461.0,98.0,58.8,Marketing,0
59,25.9,86956.0,50.0,,HR,1
22,0.0,25000.0,44.0,22.5,HR,0
46,15.9,49361.0,85.0,44.7,Marketing,0
57,13.9,48398.0,93.0,42.9,Sales,0
38,11.9,38167.0,90.0,50.0,Sales,0
45,11.1,32167.0,85.0,32.8,Sales,0
23,0.6,25000.0,59.0,32.2,Sales,0
36,9.2,31521.0,83.0,32.6,Marketing,0
53,12.5,49460.0,,57.8,Engineering,0
27,3.7,25000.0,39.0,35.5,Engineering,1
22,0.0,25000.0,,24.4,Sales,0
44,15.3,48024.0,86.0,43.8,HR,1
38,6.3,27009.0,79.0,37.7,Sales,0
55,23.5,70894.0,63.0,62.4,Sales,0
50,10.6,41396.0,80.0,47.5,Engineering,0
30,4.4,27286.0,94.0,34.1,HR,0
34,5.4,26303.0,60.0,39.5,Engineering,0
27,3.7,25000.0,37.0,24.7,HR,0
27,2.3,25000.0,73.0,25.2,Marketing,0
41,15.8,54636.0,94.0,54.0,Engineering,0
24,1.7,25000.0,30.0,20.0,Marketing,0
38,6.7,29491.0,97.0,47.0,Marketing,0
33,7.4,,,23.5,Sales,0
22,0.0,25000.0,36.0,26.3,HR,1
38,8.6,,86.0,38.9,Engineering,0
24,1.5,25000.0,59.0,25.4,Sales,0
47,17.4,59253.0,38.0,37.6,Engineering,0
36,9.4,29441.0,48.0,32.2,Marketing,0
57,16.4,,66.0,55.4,Engineering,0
53,16.3,60281.0,46.0,44.8,Engineering,0
53,11.2,39082.0,73.0,32.9,Sales,0
25,2.2,25000.0,57.0,32.1,HR,0
39,10.2,35472.0,31.0,21.6,Engineering,0
40,13.1,39389.0,39.0,40.2,Marketing,0
56,15.3,59211.0,37.0,42.4,Marketing,0
35,6.4,30034.0,32.0,20.9,Sales,1
54,16.0,49422.0,13.0,36.8,Marketing,1
35,4.1,25000.0,12.0,20.0,Engineering,0
55,16.7,,70.0,50.4,HR,0
25,2.3,25000.0,13.0,21.0,Engineering,0
45,19.3,62584.0,74.0,44.4,Sales,0
50,17.1,64884.0,21.0,55.7,Marketing,0
40,10.3,37117.0,22.0,29.4,Engineering,0
27,1.6,25000.0,43.0,20.0,Engineering,0
54,26.5,77576.0,68.0,60.2,Marketing,0
40,5.5,25000.0,82.0,38.0,HR,0
22,0.0,25000.0,,27.7,HR,0
26,2.4,25000.0,80.0,39.6,HR,0
48,13.1,45805.0,22.0,31.5,Marketing,0
37,12.8,44753.0,63.0,43.9,Engineering,0
27,1.6,25000.0,11.0,21.0,Sales,0
34,7.8,25422.0,,28.8,Engineering,0
56,21.4,65937.0,59.0,61.4,Marketing,1
40,7.8,42346.0,16.0,27.8,Marketing,0
33,6.1,25000.0,27.0,21.5,Engineering,0
37,10.4,,60.0,33.5,Marketing,0
31,6.6,25413.0,17.0,20.1,Engineering,0
46,7.2,39564.0,64.0,42.7,Engineering,0
41,16.4,45233.0,85.0,38.9,HR,0
52,12.0,45301.0,52.0,46.1,Marketing,0
25,1.3,25000.0,68.0,24.6,Marketing,0
44,10.1,26551.0,39.0,24.0,HR,0
23,0.3,25000.0,68.0,36.5,HR,0
43,7.9,34711.0,18.0,28.4,HR,1
58,32.1,93661.0,77.0,79.5,Sales,1
29,3.4,25000.0,48.0,20.4,Marketing,0
28,2.2,25000.0,90.0,29.4,Engineering,0
35,4.7,25000.0,20.0,25.4,Engineering,0
24,1.5,25000.0,11.0,20.0,Engineering,0
37,12.2,38620.0,32.0,29.7,Marketing,0
40,8.2,34403.0,72.0,42.2,Sales,0
39,5.3,25000.0,31.0,20.0,Marketing,0
37,6.5,27844.0,70.0,33.9,Marketing,0
29,2.3,25000.0,35.0,23.9,Marketing,0
54,11.6,39289.0,21.0,30.4,Marketing,0
33,6.1,,41.0,23.7,Marketing,0
32,4.4,25000.0,18.0,20.0,Sales,0
26,2.4,25000.0,78.0,26.9,HR,1
48,11.8,31731.0,99.0,43.4,Engineering,0
33,9.5,34891.0,80.0,35.9,Marketing,0
38,13.5,45363.0,42.0,43.5,Marketing,0
27,3.2,25000.0,33.0,22.1,Marketing,0
54,16.4,54554.0,,50.7,Engineering,0
26,2.1,25000.0,78.0,31.1,Sales,0
49,14.8,57011.0,47.0,45.4,Engineering,0
35,9.6,26139.0,20.0,26.5,Sales,1
26,2.3,25000.0,,23.0,HR,0
54,26.0,75948.0,,63.9,Marketing,0
40,15.6,45514.0,81.0,53.6,Sales,0
43,10.5,40864.0,29.0,35.6,Engineering,0
26,2.5,25000.0,43.0,33.6,Sales,0
23,0.4,25000.0,51.0,33.2,Sales,1
51,12.2,48825.0,17.0,31.5,HR,0
25,1.6,25000.0,75.0,36.6,Marketing,0
54,13.6,43141.0,30.0,42.4,Marketing,0
34,9.9,42368.0,88.0,53.5,Engineering,0
41,7.5,30001.0,79.0,40.7,Engineering,0
28,3.4,25000.0,14.0,24.3,HR,0
36,9.3,27169.0,76.0,31.8,Sales,0
44,15.7,51243.0,52.0,40.4,Sales,0
35,6.9,32465.0,25.0,24.9,Engineering,0
44,18.1,58590.0,82.0,47.1,Marketing,0
40,11.5,36980.0,44.0,40.2,Sales,0
50,15.8,61049.0,92.0,57.7,HR,0
41,6.5,25000.0,52.0,33.5,Engineering,0
50,16.2,55398.0,48.0,40.4,Sales,0
45,18.2,62201.0,19.0,50.7,Marketing,0
39,11.4,50678.0,83.0,47.9,Marketing,0
31,7.2,25008.0,29.0,20.0,HR,0
29,4.2,25000.0,10.0,26.8,HR,0
47,9.3,35127.0,15.0,,Engineering,0
50,8.6,37692.0,62.0,38.6,Engineering,0
31,4.3,25000.0,55.0,27.8,Marketing,0
38,11.5,45617.0,75.0,47.6,Marketing,0
23,0.8,25000.0,47.0,27.0,Sales,0
27,2.4,25000.0,42.0,21.1,Sales,0
26,2.4,25000.0,76.0,29.8,Sales,0
49,14.9,52408.0,86.0,,HR,0
26,2.2,25000.0,44.0,38.8,HR,0
39,7.5,34462.0,88.0,48.4,Sales,0
47,9.5,46001.0,54.0,43.9,Marketing,0
41,7.9,,31.0,24.7,Engineering,0
48,8.7,33422.0,77.0,33.7,HR,0
33,4.6,25000.0,26.0,20.0,HR,0
28,1.8,25000.0,14.0,20.0,Sales,0
24,1.4,25000.0,94.0,46.2,Engineering,0
31,4.4,26539.0,66.0,39.9,HR,0
55,29.2,92950.0,97.0,,Engineering,1
46,10.0,37794.0,49.0,30.2,HR,0
56,17.3,62867.0,39.0,,Engineering,0
37,7.7,28176.0,51.0,27.8,Engineering,0
23,0.3,25000.0,16.0,20.0,HR,0
45,18.5,54384.0,80.0,53.7,Engineering,0
31,2.9,25000.0,97.0,,Marketing,1
59,32.0,102698.0,28.0,70.0,HR,1
43,17.5,60486.0,50.0,49.1,HR,0
47,15.5,55954.0,43.0,43.4,Marketing,0
48,16.3,56587.0,31.0,43.8,Engineering,0
50,19.4,64299.0,61.0,54.7,Marketing,0
59,19.7,60615.0,15.0,34.0,HR,0
41,13.1,44020.0,83.0,53.5,Marketing,0
48,8.5,36563.0,34.0,26.3,Engineering,0
41,6.3,25000.0,75.0,26.9,Marketing,0
40,10.3,28991.0,19.0,21.5,HR,0
41,12.0,47944.0,83.0,48.0,Engineering,0
56,28.3,87804.0,35.0,72.8,HR,1
23,0.4,25000.0,14.0,,HR,1
51,23.0,75578.0,95.0,72.2,Sales,1
55,14.1,46839.0,77.0,,HR,0
43,11.3,39133.0,80.0,43.2,HR,0
24,1.0,25000.0,59.0,30.0,Engineering,0
27,2.7,25000.0,26.0,20.0,Engineering,0
36,5.5,25000.0,20.0,20.0,Engineering,0
48,15.7,50303.0,62.0,51.7,Marketing,0
31,7.0,25000.0,59.0,48.2,Marketing,0
30,4.5,25777.0,17.0,20.0,Engineering,0
54,19.0,51317.0,,50.5,Marketing,0
53,25.1,76365.0,98.0,67.7,Sales,1
27,3.6,25000.0,94.0,45.7,Marketing,0
57,20.8,77584.0,85.0,62.0,Sales,0
23,0.5,25000.0,99.0,39.6,Engineering,0
50,23.3,66722.0,38.0,45.0,Engineering,0
25,1.9,25000.0,53.0,25.7,Marketing,0
22,0.0,25000.0,54.0,27.3,Engineering,0
40,8.3,33376.0,38.0,35.2,Engineering,0
47,19.5,55637.0,97.0,51.1,HR,0
46,7.8,33798.0,68.0,39.4,Engineering,1
31,8.1,37307.0,24.0,29.8,HR,0
36,5.3,25372.0,79.0,,Engineering,0
43,16.3,54473.0,53.0,51.7,Sales,0
42,10.7,40474.0,45.0,29.6,Sales,0
43,12.5,46223.0,93.0,53.5,Engineering,0
57,29.0,83264.0,66.0,65.9,Sales,1
55,18.1,60590.0,73.0,60.5,Sales,0
51,18.1,59651.0,85.0,58.4,Sales,0
46,7.9,31133.0,47.0,29.1,Marketing,0
49,8.1,38381.0,26.0,27.8,Sales,0
22,0.0,,36.0,28.0,HR,0
25,2.1,,26.0,28.2,Marketing,0
28,2.2,25000.0,72.0,28.4,HR,0
30,2.9,25000.0,20.0,20.0,HR,0
57,19.1,69560.0,73.0,64.4,HR,0
40,12.4,41195.0,,29.8,Marketing,0
22,0.0,25000.0,11.0,20.0,Engineering,0
31,3.7,25000.0,75.0,26.4,Sales,0
57,12.2,34963.0,63.0,33.8,Sales,0
30,6.9,25992.0,38.0,20.0,Engineering,0
53,14.1,50272.0,54.0,34.6,Engineering,0
53,25.2,79415.0,97.0,66.7,HR,1
27,4.1,25000.0,97.0,39.3,Marketing,0
59,28.3,85030.0,,68.1,HR,1
38,6.4,34757.0,,29.5,Sales,0
31,7.1,26719.0,58.0,39.1,Engineering,0
48,19.8,62902.0,18.0,45.3,Sales,0
56,22.4,76523.0,36.0,59.9,Engineering,0
42,10.0,37693.0,65.0,33.4,Marketing,0
46,11.0,54129.0,87.0,64.3,HR,0
49,10.1,,54.0,34.0,Sales,0
36,8.5,33809.0,98.0,41.0,Marketing,0
25,2.0,,52.0,33.7,Sales,0
50,14.4,55353.0,31.0,42.2,Engineering,0
30,4.7,25000.0,42.0,,Sales,0
48,13.5,46455.0,36.0,36.8,Marketing,0
47,17.1,52488.0,49.0,43.4,Marketing,0
40,15.1,43203.0,35.0,37.7,HR,0
49,10.8,43794.0,92.0,50.4,Sales,0
38,8.5,25716.0,54.0,24.7,Engineering,0
41,7.3,37092.0,54.0,31.7,Sales,0
44,14.8,43886.0,35.0,33.2,HR,0
53,22.9,72258.0,79.0,57.0,Engineering,0
54,27.5,80542.0,76.0,60.9,Engineering,0
26,1.9,25000.0,15.0,21.2,HR,0
55,28.7,88383.0,37.0,71.0,Engineering,1
32,3.4,25000.0,76.0,36.2,Marketing,0
24,1.3,25000.0,22.0,20.0,Marketing,0
54,10.7,39131.0,72.0,39.3,Engineering,0
32,8.4,35453.0,22.0,22.5,Sales,0
37,9.3,37643.0,86.0,43.0,Engineering,0
39,11.9,28953.0,10.0,20.0,Sales,0
51,23.2,75186.0,49.0,62.9,HR,0
31,3.5,25000.0,46.0,25.8,Marketing,0
39,5.5,25000.0,40.0,20.0,Marketing,0
59,30.6,93063.0,26.0,62.4,HR,0
40,8.8,,,31.5,HR,0
57,13.2,44887.0,73.0,45.0,Marketing,0
34,7.0,25000.0,66.0,22.8,HR,0
24,1.3,,22.0,20.0,Engineering,0
31,2.9,25000.0,46.0,26.1,Engineering,1
59,17.2,66735.0,23.0,42.1,Sales,0
22,0.0,25000.0,84.0,25.1,Sales,0
48,14.4,56454.0,34.0,42.2,Sales,0
29,5.9,25000.0,87.0,31.6,Engineering,0
38,14.2,49546.0,66.0,41.8,Marketing,0
30,5.5,30870.0,80.0,33.1,Sales,0
27,2.0,25000.0,97.0,36.1,Engineering,0
46,20.2,69523.0,51.0,,Marketing,0
49,16.5,52882.0,51.0,45.8,HR,0
54,12.6,48838.0,56.0,41.9,Engineering,0
58,30.7,86927.0,53.0,69.4,HR,1
30,6.0,25000.0,50.0,31.1,Sales,0
39,12.6,37910.0,12.0,31.9,Marketing,0
42,14.5,54954.0,99.0,62.9,Engineering,0
23,0.4,,99.0,40.7,Sales,0
59,15.8,55426.0,10.0,40.1,Sales,0
57,25.0,75735.0,88.0,65.9,Marketing,1
58,15.5,49580.0,20.0,35.1,HR,0
36,7.9,31873.0,16.0,20.1,Sales,0
49,20.8,63689.0,21.0,46.7,Marketing,0
39,13.1,41706.0,47.0,40.7,Marketing,0
55,18.9,71898.0,63.0,56.9,Engineering,0
43,16.3,52168.0,76.0,49.8,Sales,0
32,8.0,32533.0,62.0,30.7,HR,0
34,8.3,31215.0,99.0,41.7,HR,0
25,1.3,,41.0,22.1,Sales,1
43,9.8,28176.0,54.0,25.9,HR,0
28,2.9,25000.0,60.0,25.3,Marketing,0
45,8.5,43271.0,46.0,40.6,Marketing,0
25,1.4,25000.0,68.0,29.8,Sales,0
49,11.5,46570.0,63.0,41.5,HR,1
36,8.0,,27.0,24.2,Marketing,1
22,0.0,25000.0,10.0,20.0,Sales,0
24,0.7,25000.0,30.0,,Marketing,0
35,9.5,30769.0,37.0,23.0,Sales,0
59,26.4,86427.0,25.0,61.7,Engineering,0
22,0.0,25000.0,57.0,21.0,Engineering,0
59,31.6,100320.0,37.0,72.5,Sales,0
59,23.7,74088.0,,47.2,Engineering,0
42,10.4,32464.0,92.0,43.8,Engineering,0
50,21.1,69763.0,10.0,52.3,HR,0
26,1.8,25000.0,,30.8,Engineering,0
31,6.4,,79.0,34.0,HR,0
49,8.7,30789.0,12.0,20.0,Engineering,0
42,16.1,46119.0,89.0,44.5,Engineering,0
28,3.4,25000.0,90.0,42.3,Marketing,0
24,1.4,25000.0,53.0,34.4,Sales,0
41,8.2,40084.0,36.0,34.5,Engineering,0
40,12.7,37326.0,60.0,34.3,Sales,0
56,26.0,88675.0,33.0,72.6,Sales,1
25,1.8,25000.0,29.0,20.0,Marketing,0
26,2.7,25000.0,41.0,26.0,Sales,0
22,0.0,25000.0,22.0,27.8,Sales,0
25,2.5,25000.0,52.0,22.9,Engineering,0
33,6.6,25000.0,29.0,26.6,Marketing,0
48,20.9,59035.0,11.0,44.2,Sales,0
44,17.2,46441.0,77.0,46.2,Engineering,0
46,13.1,55811.0,69.0,46.0,Marketing,0
42,8.8,33116.0,98.0,38.1,Engineering,0
45,12.5,39227.0,13.0,30.2,Marketing,0
46,19.1,55834.0,26.0,35.3,Marketing,0
53,13.5,50489.0,10.0,36.3,HR,0
53,19.1,61676.0,42.0,,HR,0
26,3.1,25000.0,39.0,29.4,HR,0
57,17.9,66173.0,14.0,39.9,Sales,1
37,10.3,38525.0,21.0,36.5,Engineering,0
54,14.3,61150.0,41.0,57.4,Marketing,0
42,7.3,36554.0,47.0,35.8,Engineering,0
30,6.2,25000.0,26.0,20.0,Sales,0
27,1.8,,67.0,28.4,HR,0
56,15.7,62087.0,49.0,51.0,HR,0
43,17.1,51968.0,33.0,42.6,Engineering,1
26,2.0,25000.0,21.0,21.0,Engineering,0
44,19.4,63759.0,28.0,49.5,Marketing,0
38,14.2,41829.0,38.0,35.0,Engineering,0
33,5.1,25000.0,94.0,,Marketing,1
44,7.1,35950.0,99.0,41.5,Marketing,0
37,10.8,40689.0,61.0,37.6,HR,0
24,1.1,25000.0,26.0,20.0,Engineering,0
51,10.5,46664.0,82.0,57.1,HR,0
43,15.2,,30.0,48.3,Marketing,0
30,2.5,25000.0,69.0,33.2,HR,0
50,23.0,69925.0,84.0,70.0,HR,1
58,13.8,51867.0,29.0,44.4,Marketing,0
44,8.3,30080.0,62.0,33.4,Sales,0
34,4.9,25000.0,89.0,26.9,Sales,0
53,27.2,82501.0,72.0,68.1,Engineering,1
44,15.7,51839.0,66.0,46.1,HR,0
38,12.5,43336.0,38.0,30.8,Engineering,0
42,10.8,45661.0,10.0,25.0,HR,0
23,0.5,25000.0,91.0,37.3,Engineering,0
58,15.9,55311.0,68.0,52.1,Engineering,0
27,2.9,25000.0,73.0,25.4,Marketing,0
39,10.7,34687.0,95.0,38.4,Sales,0
51,19.7,65319.0,81.0,65.6,Sales,1
43,9.5,,80.0,34.7,Sales,0
54,27.8,84482.0,98.0,76.8,Marketing,1
51,11.7,48341.0,53.0,41.9,Sales,0
38,14.1,44783.0,57.0,43.8,Marketing,0
53,9.6,43854.0,84.0,41.8,HR,0
35,7.7,25000.0,24.0,21.9,Marketing,0
31,4.5,25000.0,44.0,26.3,Engineering,0
57,19.9,55259.0,32.0,44.4,Engineering,0
55,21.2,63671.0,62.0,55.2,HR,0
30,4.5,29534.0,54.0,32.2,HR,0
49,14.8,51612.0,94.0,64.2,Engineering,0
32,7.4,25000.0,22.0,33.9,Sales,0
35,9.2,37414.0,43.0,30.3,Sales,0
40,14.4,52620.0,47.0,32.9,Sales,0
36,6.3,25000.0,79.0,35.4,HR,0
49,18.0,72191.0,77.0,64.5,Engineering,0
45,15.0,52382.0,14.0,43.0,Marketing,0
29,3.7,25000.0,49.0,27.9,HR,0
30,4.7,25000.0,79.0,32.8,Engineering,0
54,15.6,57676.0,30.0,50.1,Sales,0
54,12.3,43843.0,37.0,43.0,Sales,0
40,7.7,41813.0,12.0,23.3,Sales,0
24,0.7,25000.0,32.0,20.0,Engineering,0
31,6.4,30088.0,81.0,35.7,Sales,0
22,0.0,25000.0,28.0,22.8,Engineering,0
50,24.4,72739.0,84.0,64.2,HR,0
55,24.3,86759.0,59.0,71.8,Marketing,1
34,4.0,25000.0,83.0,38.2,Sales,0
22,0.0,25000.0,67.0,38.7,HR,0
55,27.0,85418.0,29.0,65.6,HR,1
50,15.8,67509.0,,56.9,Engineering,0
34,7.8,40544.0,92.0,44.7,HR,0
50,24.8,83419.0,62.0,67.6,Engineering,1
45,14.2,,94.0,63.6,Engineering,0
47,21.1,62127.0,91.0,61.6,HR,0
38,5.6,28679.0,18.0,33.0,Engineering,0
28,2.5,25000.0,13.0,20.0,Engineering,0
34,6.8,25000.0,50.0,28.6,Engineering,0
26,2.6,25000.0,34.0,35.2,HR,0
47,19.7,60896.0,43.0,46.3,Marketing,0
24,1.8,25000.0,82.0,33.8,Engineering,0
28,3.2,25000.0,18.0,20.0,Sales,0
22,0.0,25000.0,91.0,35.3,HR,0
38,12.5,50315.0,84.0,46.4,HR,0
46,15.9,53223.0,22.0,45.1,Engineering,0
24,0.8,25000.0,18.0,21.0,HR,0
36,8.4,33922.0,89.0,35.7,Sales,0
50,20.9,69439.0,13.0,53.1,Marketing,0
53,23.6,73680.0,43.0,58.6,HR,0
47,15.0,54111.0,16.0,44.0,HR,0
37,7.2,28443.0,24.0,20.0,HR,0
46,21.2,62781.0,47.0,53.1,Engineering,0
49,18.8,61179.0,84.0,61.5,Sales,0
30,4.4,26439.0,61.0,27.7,Marketing,0
22,0.0,25000.0,90.0,28.4,Sales,0
50,20.7,70592.0,92.0,65.3,Sales,1
43,9.4,36407.0,16.0,33.6,HR,1
37,6.0,25000.0,54.0,33.1,Marketing,1
28,3.7,25000.0,68.0,28.1,Sales,0
35,6.2,25000.0,30.0,20.0,Marketing,0
50,19.0,56825.0,37.0,43.1,Engineering,0
40,6.7,,12.0,20.0,HR,0
40,12.5,40447.0,23.0,33.8,Engineering,0
23,0.5,25000.0,11.0,20.0,Marketing,0
36,4.2,28486.0,38.0,22.8,HR,0
24,0.8,25000.0,27.0,27.6,Engineering,0
32,8.6,35773.0,46.0,33.8,HR,1
51,23.8,75620.0,,63.4,Engineering,0
39,7.5,37529.0,54.0,27.2,Sales,1
23,0.8,25000.0,33.0,20.0,HR,0
53,20.6,64442.0,55.0,46.8,Marketing,0
29,6.2,34008.0,21.0,24.5,HR,0
43,11.0,38127.0,62.0,40.7,Marketing,0
27,3.5,25000.0,54.0,20.0,Engineering,0
33,3.7,25000.0,41.0,32.8,Engineering,0
57,18.8,66542.0,27.0,50.6,Marketing,1
36,12.3,45531.0,22.0,41.6,Engineering,0
49,16.8,52916.0,13.0,33.4,HR,0
39,8.0,35262.0,32.0,32.4,Engineering,1
23,0.4,25000.0,71.0,31.3,Marketing,0
34,8.7,31952.0,63.0,38.0,Marketing,1
36,9.6,33851.0,83.0,38.0,Sales,0
41,10.0,33259.0,64.0,37.3,Marketing,1
50,24.4,78402.0,78.0,73.4,Engineering,1
50,8.8,33698.0,49.0,29.0,Marketing,0
24,1.0,25000.0,23.0,22.5,Engineering,0
40,15.3,49743.0,37.0,31.1,Engineering,0
24,1.0,25000.0,81.0,36.4,Sales,0
35,5.9,25000.0,89.0,44.2,Engineering,0
25,1.9,25000.0,80.0,26.4,Marketing,0
32,7.9,26728.0,76.0,32.6,Marketing,0
52,10.9,40058.0,38.0,38.7,Marketing,0
53,26.8,79080.0,70.0,66.9,Engineering,1
48,20.2,61250.0,77.0,,Marketing,0
51,11.9,,18.0,37.2,HR,0
23,0.7,25000.0,26.0,20.0,HR,0
30,4.2,26865.0,58.0,29.1,Marketing,1
49,14.6,49546.0,72.0,47.6,Engineering,0
52,23.1,70081.0,93.0,59.4,Marketing,0
55,29.0,90919.0,87.0,77.7,HR,1
36,5.3,25000.0,55.0,35.5,Engineering,0
46,13.3,46063.0,22.0,33.0,Marketing,0
57,20.6,69699.0,54.0,51.1,Engineering,0
29,3.7,25000.0,62.0,28.3,Marketing,0
30,4.1,25000.0,26.0,20.0,Sales,0
58,11.9,51828.0,56.0,39.1,Engineering,0
53,22.1,63915.0,71.0,57.5,HR,0
38,9.0,29327.0,59.0,27.8,HR,0
56,14.2,48359.0,52.0,39.5,HR,0
58,28.4,83110.0,77.0,71.6,HR,1
40,14.1,47680.0,93.0,42.7,Marketing,0
50,16.6,59027.0,84.0,47.4,Marketing,0
